          x                      y                      z            
3.1415926535897931e+00 5.6137785421048070e-01 1.3862712097090897e+00 
1.5707963267948966e+00 1.0094184725844160e+00 1.3862712097090897e+00 
1.7553214438807032e+00 1.0094184725844160e+00 1.3862712097090897e+00 
2.1321741810053769e+00 1.0094184725844160e+00 1.3862712097090895e+00 
2.5802147993793128e+00 1.0094184725844160e+00 1.3862712097090897e+00 
2.9570675365039865e+00 1.0094184725844160e+00 1.3862712097090897e+00 
3.1415926535897931e+00 1.0094184725844160e+00 1.3862712097090897e+00 
1.5707963267948966e+00 1.3862712097090897e+00 1.3862712097090897e+00 
1.7553214438807032e+00 1.3862712097090897e+00 1.3862712097090897e+00 
2.1321741810053774e+00 1.3862712097090897e+00 1.3862712097090897e+00 
2.5802147993793128e+00 1.3862712097090897e+00 1.3862712097090897e+00 
2.9570675365039865e+00 1.3862712097090897e+00 1.3862712097090897e+00 
3.1415926535897931e+00 1.3862712097090897e+00 1.3862712097090897e+00 
1.5707963267948966e+00 1.5707963267948966e+00 1.3862712097090897e+00 
1.7553214438807032e+00 1.5707963267948966e+00 1.3862712097090897e+00 
2.1321741810053769e+00 1.5707963267948966e+00 1.3862712097090897e+00 
2.5802147993793128e+00 1.5707963267948966e+00 1.3862712097090897e+00 
2.9570675365039865e+00 1.5707963267948966e+00 1.3862712097090897e+00 
3.1415926535897931e+00 1.5707963267948966e+00 1.3862712097090897e+00 
1.5707963267948966e+00 0.0000000000000000e+00 1.5707963267948966e+00 
1.7553214438807034e+00 0.0000000000000000e+00 1.5707963267948966e+00 
2.1321741810053769e+00 0.0000000000000000e+00 1.5707963267948966e+00 
2.5802147993793128e+00 0.0000000000000000e+00 1.5707963267948966e+00 
2.9570675365039865e+00 0.0000000000000000e+00 1.5707963267948966e+00 
3.1415926535897931e+00 0.0000000000000000e+00 1.5707963267948966e+00 
1.5707963267948966e+00 1.8452511708580685e-01 1.5707963267948966e+00 
1.7553214438807032e+00 1.8452511708580685e-01 1.5707963267948966e+00 
2.1321741810053774e+00 1.8452511708580685e-01 1.5707963267948966e+00 
2.5802147993793123e+00 1.8452511708580685e-01 1.5707963267948966e+00 
2.9570675365039865e+00 1.8452511708580685e-01 1.5707963267948966e+00 
3.1415926535897931e+00 1.8452511708580685e-01 1.5707963267948966e+00 
1.5707963267948966e+00 5.6137785421048070e-01 1.5707963267948966e+00 
1.7553214438807032e+00 5.6137785421048070e-01 1.5707963267948963e+00 
2.1321741810053769e+00 5.6137785421048070e-01 1.5707963267948966e+00 
2.5802147993793123e+00 5.6137785421048059e-01 1.5707963267948963e+00 
2.9570675365039865e+00 5.6137785421048070e-01 1.5707963267948966e+00 
3.1415926535897931e+00 5.6137785421048070e-01 1.5707963267948966e+00 
1.5707963267948966e+00 1.0094184725844160e+00 1.5707963267948966e+00 
1.7553214438807034e+00 1.0094184725844160e+00 1.5707963267948966e+00 
2.1321741810053769e+00 1.0094184725844160e+00 1.5707963267948966e+00 
2.5802147993793128e+00 1.0094184725844160e+00 1.5707963267948966e+00 
2.9570675365039865e+00 1.0094184725844160e+00 1.5707963267948966e+00 
3.1415926535897931e+00 1.0094184725844160e+00 1.5707963267948966e+00 
1.5707963267948966e+00 1.3862712097090897e+00 1.5707963267948966e+00 
1.7553214438807032e+00 1.3862712097090897e+00 1.5707963267948966e+00 
2.1321741810053769e+00 1.3862712097090897e+00 1.5707963267948966e+00 
2.5802147993793128e+00 1.3862712097090897e+00 1.5707963267948966e+00 
2.9570675365039865e+00 1.3862712097090897e+00 1.5707963267948966e+00 
3.1415926535897931e+00 1.3862712097090897e+00 1.5707963267948966e+00 
1.5707963267948966e+00 1.5707963267948966e+00 1.5707963267948966e+00 
1.7553214438807034e+00 1.5707963267948966e+00 1.5707963267948966e+00 
2.1321741810053769e+00 1.5707963267948966e+00 1.5707963267948966e+00 
2.5802147993793128e+00 1.5707963267948966e+00 1.5707963267948966e+00 
2.9570675365039865e+00 1.5707963267948966e+00 1.5707963267948966e+00 
3.1415926535897931e+00 1.5707963267948966e+00 1.5707963267948966e+00 
0.0000000000000000e+00 1.5707963267948966e+00 0.0000000000000000e+00 
1.8452511708580685e-01 1.5707963267948966e+00 0.0000000000000000e+00 
5.6137785421048070e-01 1.5707963267948966e+00 0.0000000000000000e+00 
1.0094184725844160e+00 1.5707963267948966e+00 0.0000000000000000e+00 
1.3862712097090897e+00 1.5707963267948966e+00 0.0000000000000000e+00 
1.5707963267948966e+00 1.5707963267948966e+00 0.0000000000000000e+00 
0.0000000000000000e+00 1.7553214438807034e+00 0.0000000000000000e+00 
1.8452511708580685e-01 1.7553214438807032e+00 0.0000000000000000e+00 
5.6137785421048070e-01 1.7553214438807034e+00 0.0000000000000000e+00 
1.0094184725844160e+00 1.7553214438807034e+00 0.0000000000000000e+00 
1.3862712097090897e+00 1.7553214438807032e+00 0.0000000000000000e+00 
1.5707963267948966e+00 1.7553214438807034e+00 0.0000000000000000e+00 
0.0000000000000000e+00 2.1321741810053769e+00 0.0000000000000000e+00 
1.8452511708580685e-01 2.1321741810053774e+00 0.0000000000000000e+00 
5.6137785421048070e-01 2.1321741810053769e+00 0.0000000000000000e+00 
1.0094184725844160e+00 2.1321741810053769e+00 0.0000000000000000e+00 
1.3862712097090897e+00 2.1321741810053769e+00 0.0000000000000000e+00 
1.5707963267948966e+00 2.1321741810053769e+00 0.0000000000000000e+00 
0.0000000000000000e+00 2.5802147993793128e+00 0.0000000000000000e+00 
1.8452511708580685e-01 2.5802147993793128e+00 0.0000000000000000e+00 
5.6137785421048059e-01 2.5802147993793128e+00 0.0000000000000000e+00 
1.0094184725844160e+00 2.5802147993793128e+00 0.0000000000000000e+00 
1.3862712097090897e+00 2.5802147993793128e+00 0.0000000000000000e+00 
1.5707963267948966e+00 2.5802147993793128e+00 0.0000000000000000e+00 
0.0000000000000000e+00 2.9570675365039865e+00 0.0000000000000000e+00 
1.8452511708580685e-01 2.9570675365039865e+00 0.0000000000000000e+00 
5.6137785421048070e-01 2.9570675365039865e+00 0.0000000000000000e+00 
1.0094184725844160e+00 2.9570675365039865e+00 0.0000000000000000e+00 
1.3862712097090897e+00 2.9570675365039865e+00 0.0000000000000000e+00 
1.5707963267948966e+00 2.9570675365039865e+00 0.0000000000000000e+00 
0.0000000000000000e+00 3.1415926535897931e+00 0.0000000000000000e+00 
1.8452511708580685e-01 3.1415926535897931e+00 0.0000000000000000e+00 
5.6137785421048070e-01 3.1415926535897931e+00 0.0000000000000000e+00 
1.0094184725844160e+00 3.1415926535897931e+00 0.0000000000000000e+00 
1.3862712097090897e+00 3.1415926535897931e+00 0.0000000000000000e+00 
1.5707963267948966e+00 3.1415926535897931e+00 0.0000000000000000e+00 
0.0000000000000000e+00 1.5707963267948966e+00 1.8452511708580685e-01 
1.8452511708580685e-01 1.5707963267948966e+00 1.8452511708580685e-01 
5.6137785421048070e-01 1.5707963267948966e+00 1.8452511708580685e-01 
1.0094184725844160e+00 1.5707963267948966e+00 1.8452511708580685e-01 
1.3862712097090897e+00 1.5707963267948966e+00 1.8452511708580685e-01 
1.5707963267948966e+00 1.5707963267948966e+00 1.8452511708580685e-01 
0.0000000000000000e+00 1.7553214438807032e+00 1.8452511708580685e-01 
1.8452511708580685e-01 1.7553214438807032e+00 1.8452511708580685e-01 
5.6137785421048070e-01 1.7553214438807034e+00 1.8452511708580685e-01 
1.0094184725844157e+00 1.7553214438807034e+00 1.8452511708580688e-01 
1.3862712097090897e+00 1.7553214438807032e+00 1.8452511708580685e-01 
1.5707963267948966e+00 1.7553214438807032e+00 1.8452511708580685e-01 
0.0000000000000000e+00 2.1321741810053774e+00 1.8452511708580685e-01 
1.8452511708580685e-01 2.1321741810053774e+00 1.8452511708580685e-01 
5.6137785421048070e-01 2.1321741810053769e+00 1.8452511708580682e-01 
1.0094184725844160e+00 2.1321741810053769e+00 1.8452511708580682e-01 
1.3862712097090897e+00 2.1321741810053774e+00 1.8452511708580685e-01 
1.5707963267948966e+00 2.1321741810053774e+00 1.8452511708580685e-01 
0.0000000000000000e+00 2.5802147993793123e+00 1.8452511708580685e-01 
1.8452511708580688e-01 2.5802147993793123e+00 1.8452511708580682e-01 
5.6137785421048070e-01 2.5802147993793123e+00 1.8452511708580682e-01 
1.0094184725844160e+00 2.5802147993793123e+00 1.8452511708580688e-01 
1.3862712097090897e+00 2.5802147993793123e+00 1.8452511708580685e-01 
1.5707963267948966e+00 2.5802147993793123e+00 1.8452511708580685e-01 
0.0000000000000000e+00 2.9570675365039865e+00 1.8452511708580685e-01 
1.8452511708580685e-01 2.9570675365039865e+00 1.8452511708580685e-01 
5.6137785421048070e-01 2.9570675365039860e+00 1.8452511708580685e-01 
1.0094184725844160e+00 2.9570675365039860e+00 1.8452511708580688e-01 
1.3862712097090897e+00 2.9570675365039865e+00 1.8452511708580688e-01 
1.5707963267948966e+00 2.9570675365039865e+00 1.8452511708580685e-01 
0.0000000000000000e+00 3.1415926535897931e+00 1.8452511708580685e-01 
1.8452511708580685e-01 3.1415926535897931e+00 1.8452511708580685e-01 
5.6137785421048070e-01 3.1415926535897931e+00 1.8452511708580685e-01 
1.0094184725844160e+00 3.1415926535897931e+00 1.8452511708580685e-01 
1.3862712097090897e+00 3.1415926535897931e+00 1.8452511708580685e-01 
1.5707963267948966e+00 3.1415926535897931e+00 1.8452511708580685e-01 
0.0000000000000000e+00 1.5707963267948966e+00 5.6137785421048070e-01 
1.8452511708580685e-01 1.5707963267948963e+00 5.6137785421048070e-01 
5.6137785421048070e-01 1.5707963267948966e+00 5.6137785421048070e-01 
1.0094184725844160e+00 1.5707963267948963e+00 5.6137785421048059e-01 
1.3862712097090897e+00 1.5707963267948966e+00 5.6137785421048070e-01 
1.5707963267948966e+00 1.5707963267948966e+00 5.6137785421048070e-01 
0.0000000000000000e+00 1.7553214438807032e+00 5.6137785421048070e-01 
1.8452511708580685e-01 1.7553214438807034e+00 5.6137785421048070e-01 
5.6137785421048070e-01 1.7553214438807032e+00 5.6137785421048070e-01 
1.0094184725844160e+00 1.7553214438807034e+00 5.6137785421048070e-01 
1.3862712097090897e+00 1.7553214438807032e+00 5.6137785421048070e-01 
1.5707963267948963e+00 1.7553214438807032e+00 5.6137785421048070e-01 
0.0000000000000000e+00 2.1321741810053769e+00 5.6137785421048070e-01 
1.8452511708580682e-01 2.1321741810053769e+00 5.6137785421048070e-01 
5.6137785421048059e-01 2.1321741810053769e+00 5.6137785421048059e-01 
1.0094184725844160e+00 2.1321741810053774e+00 5.6137785421048070e-01 
1.3862712097090895e+00 2.1321741810053769e+00 5.6137785421048070e-01 
1.5707963267948966e+00 2.1321741810053769e+00 5.6137785421048070e-01 
0.0000000000000000e+00 2.5802147993793123e+00 5.6137785421048059e-01 
1.8452511708580682e-01 2.5802147993793123e+00 5.6137785421048070e-01 
5.6137785421048070e-01 2.5802147993793123e+00 5.6137785421048070e-01 
1.0094184725844160e+00 2.5802147993793123e+00 5.6137785421048070e-01 
1.3862712097090897e+00 2.5802147993793128e+00 5.6137785421048070e-01 
1.5707963267948963e+00 2.5802147993793123e+00 5.6137785421048059e-01 
0.0000000000000000e+00 2.9570675365039865e+00 5.6137785421048070e-01 
1.8452511708580685e-01 2.9570675365039860e+00 5.6137785421048059e-01 
5.6137785421048070e-01 2.9570675365039856e+00 5.6137785421048070e-01 
1.0094184725844160e+00 2.9570675365039865e+00 5.6137785421048070e-01 
1.3862712097090897e+00 2.9570675365039865e+00 5.6137785421048070e-01 
1.5707963267948966e+00 2.9570675365039865e+00 5.6137785421048070e-01 
0.0000000000000000e+00 3.1415926535897931e+00 5.6137785421048070e-01 
1.8452511708580685e-01 3.1415926535897927e+00 5.6137785421048070e-01 
5.6137785421048070e-01 3.1415926535897931e+00 5.6137785421048070e-01 
1.0094184725844160e+00 3.1415926535897927e+00 5.6137785421048059e-01 
1.3862712097090897e+00 3.1415926535897931e+00 5.6137785421048070e-01 
1.5707963267948966e+00 3.1415926535897931e+00 5.6137785421048070e-01 
0.0000000000000000e+00 1.5707963267948966e+00 1.0094184725844160e+00 
1.8452511708580685e-01 1.5707963267948966e+00 1.0094184725844160e+00 
5.6137785421048059e-01 1.5707963267948966e+00 1.0094184725844160e+00 
1.0094184725844160e+00 1.5707963267948966e+00 1.0094184725844160e+00 
1.3862712097090897e+00 1.5707963267948966e+00 1.0094184725844160e+00 
1.5707963267948966e+00 1.5707963267948966e+00 1.0094184725844160e+00 
0.0000000000000000e+00 1.7553214438807034e+00 1.0094184725844160e+00 
1.8452511708580682e-01 1.7553214438807032e+00 1.0094184725844157e+00 
5.6137785421048070e-01 1.7553214438807034e+00 1.0094184725844160e+00 
1.0094184725844162e+00 1.7553214438807037e+00 1.0094184725844162e+00 
1.3862712097090897e+00 1.7553214438807032e+00 1.0094184725844160e+00 
1.5707963267948966e+00 1.7553214438807034e+00 1.0094184725844160e+00 
0.0000000000000000e+00 2.1321741810053769e+00 1.0094184725844160e+00 
1.8452511708580682e-01 2.1321741810053774e+00 1.0094184725844160e+00 
5.6137785421048070e-01 2.1321741810053769e+00 1.0094184725844157e+00 
1.0094184725844160e+00 2.1321741810053774e+00 1.0094184725844160e+00 
1.3862712097090897e+00 2.1321741810053774e+00 1.0094184725844160e+00 
1.5707963267948966e+00 2.1321741810053769e+00 1.0094184725844160e+00 
0.0000000000000000e+00 2.5802147993793128e+00 1.0094184725844160e+00 
1.8452511708580688e-01 2.5802147993793128e+00 1.0094184725844162e+00 
5.6137785421048070e-01 2.5802147993793123e+00 1.0094184725844160e+00 
1.0094184725844160e+00 2.5802147993793128e+00 1.0094184725844160e+00 
1.3862712097090899e+00 2.5802147993793128e+00 1.0094184725844162e+00 
1.5707963267948966e+00 2.5802147993793128e+00 1.0094184725844160e+00 
0.0000000000000000e+00 2.9570675365039865e+00 1.0094184725844160e+00 
1.8452511708580685e-01 2.9570675365039865e+00 1.0094184725844160e+00 
5.6137785421048070e-01 2.9570675365039865e+00 1.0094184725844160e+00 
1.0094184725844162e+00 2.9570675365039865e+00 1.0094184725844162e+00 
1.3862712097090897e+00 2.9570675365039865e+00 1.0094184725844160e+00 
1.5707963267948966e+00 2.9570675365039865e+00 1.0094184725844160e+00 
0.0000000000000000e+00 3.1415926535897931e+00 1.0094184725844160e+00 
1.8452511708580685e-01 3.1415926535897931e+00 1.0094184725844160e+00 
5.6137785421048059e-01 3.1415926535897931e+00 1.0094184725844160e+00 
1.0094184725844160e+00 3.1415926535897931e+00 1.0094184725844160e+00 
1.3862712097090897e+00 3.1415926535897931e+00 1.0094184725844160e+00 
1.5707963267948966e+00 3.1415926535897931e+00 1.0094184725844160e+00 
0.0000000000000000e+00 1.5707963267948966e+00 1.3862712097090897e+00 
1.8452511708580685e-01 1.5707963267948966e+00 1.3862712097090897e+00 
5.6137785421048070e-01 1.5707963267948966e+00 1.3862712097090897e+00 
1.0094184725844160e+00 1.5707963267948966e+00 1.3862712097090897e+00 
1.3862712097090897e+00 1.5707963267948966e+00 1.3862712097090897e+00 
1.5707963267948966e+00 1.5707963267948966e+00 1.3862712097090897e+00 
0.0000000000000000e+00 1.7553214438807032e+00 1.3862712097090897e+00 
1.8452511708580685e-01 1.7553214438807032e+00 1.3862712097090897e+00 
5.6137785421048059e-01 1.7553214438807032e+00 1.3862712097090897e+00 
1.0094184725844160e+00 1.7553214438807032e+00 1.3862712097090897e+00 
1.3862712097090897e+00 1.7553214438807032e+00 1.3862712097090897e+00 
1.5707963267948966e+00 1.7553214438807032e+00 1.3862712097090897e+00 
0.0000000000000000e+00 2.1321741810053769e+00 1.3862712097090897e+00 
1.8452511708580685e-01 2.1321741810053774e+00 1.3862712097090897e+00 
5.6137785421048070e-01 2.1321741810053769e+00 1.3862712097090895e+00 
1.0094184725844160e+00 2.1321741810053769e+00 1.3862712097090895e+00 
1.3862712097090897e+00 2.1321741810053774e+00 1.3862712097090897e+00 
1.5707963267948966e+00 2.1321741810053769e+00 1.3862712097090897e+00 
0.0000000000000000e+00 2.5802147993793128e+00 1.3862712097090897e+00 
1.8452511708580688e-01 2.5802147993793128e+00 1.3862712097090897e+00 
5.6137785421048070e-01 2.5802147993793123e+00 1.3862712097090895e+00 
1.0094184725844160e+00 2.5802147993793128e+00 1.3862712097090897e+00 
1.3862712097090897e+00 2.5802147993793128e+00 1.3862712097090897e+00 
1.5707963267948966e+00 2.5802147993793128e+00 1.3862712097090897e+00 
0.0000000000000000e+00 2.9570675365039865e+00 1.3862712097090897e+00 
1.8452511708580688e-01 2.9570675365039865e+00 1.3862712097090897e+00 
5.6137785421048070e-01 2.9570675365039860e+00 1.3862712097090897e+00 
1.0094184725844160e+00 2.9570675365039860e+00 1.3862712097090897e+00 
1.3862712097090897e+00 2.9570675365039865e+00 1.3862712097090897e+00 
1.5707963267948966e+00 2.9570675365039865e+00 1.3862712097090897e+00 
0.0000000000000000e+00 3.1415926535897931e+00 1.3862712097090897e+00 
1.8452511708580685e-01 3.1415926535897931e+00 1.3862712097090897e+00 
5.6137785421048070e-01 3.1415926535897931e+00 1.3862712097090897e+00 
1.0094184725844160e+00 3.1415926535897931e+00 1.3862712097090897e+00 
1.3862712097090897e+00 3.1415926535897931e+00 1.3862712097090897e+00 
1.5707963267948966e+00 3.1415926535897931e+00 1.3862712097090897e+00 
0.0000000000000000e+00 1.5707963267948966e+00 1.5707963267948966e+00 
1.8452511708580685e-01 1.5707963267948966e+00 1.5707963267948966e+00 
5.6137785421048070e-01 1.5707963267948966e+00 1.5707963267948966e+00 
1.0094184725844160e+00 1.5707963267948966e+00 1.5707963267948966e+00 
1.3862712097090897e+00 1.5707963267948966e+00 1.5707963267948966e+00 
1.5707963267948966e+00 1.5707963267948966e+00 1.5707963267948966e+00 
0.0000000000000000e+00 1.7553214438807034e+00 1.5707963267948966e+00 
1.8452511708580685e-01 1.7553214438807032e+00 1.5707963267948966e+00 
5.6137785421048070e-01 1.7553214438807034e+00 1.5707963267948966e+00 
1.0094184725844160e+00 1.7553214438807034e+00 1.5707963267948966e+00 
1.3862712097090897e+00 1.7553214438807032e+00 1.5707963267948966e+00 
1.5707963267948966e+00 1.7553214438807034e+00 1.5707963267948966e+00 
0.0000000000000000e+00 2.1321741810053769e+00 1.5707963267948966e+00 
1.8452511708580685e-01 2.1321741810053774e+00 1.5707963267948963e+00 
5.6137785421048070e-01 2.1321741810053769e+00 1.5707963267948966e+00 
1.0094184725844160e+00 2.1321741810053769e+00 1.5707963267948963e+00 
1.3862712097090897e+00 2.1321741810053769e+00 1.5707963267948966e+00 
1.5707963267948966e+00 2.1321741810053769e+00 1.5707963267948966e+00 
0.0000000000000000e+00 2.5802147993793128e+00 1.5707963267948966e+00 
1.8452511708580685e-01 2.5802147993793128e+00 1.5707963267948966e+00 
5.6137785421048059e-01 2.5802147993793128e+00 1.5707963267948966e+00 
1.0094184725844160e+00 2.5802147993793128e+00 1.5707963267948966e+00 
1.3862712097090897e+00 2.5802147993793128e+00 1.5707963267948966e+00 
1.5707963267948966e+00 2.5802147993793128e+00 1.5707963267948966e+00 
0.0000000000000000e+00 2.9570675365039865e+00 1.5707963267948966e+00 
1.8452511708580685e-01 2.9570675365039865e+00 1.5707963267948966e+00 
5.6137785421048070e-01 2.9570675365039865e+00 1.5707963267948966e+00 
1.0094184725844160e+00 2.9570675365039865e+00 1.5707963267948966e+00 
1.3862712097090897e+00 2.9570675365039865e+00 1.5707963267948966e+00 
1.5707963267948966e+00 2.9570675365039865e+00 1.5707963267948966e+00 
0.0000000000000000e+00 3.1415926535897931e+00 1.5707963267948966e+00 
1.8452511708580685e-01 3.1415926535897931e+00 1.5707963267948966e+00 
5.6137785421048070e-01 3.1415926535897931e+00 1.5707963267948966e+00 
1.0094184725844160e+00 3.1415926535897931e+00 1.5707963267948966e+00 
1.3862712097090897e+00 3.1415926535897931e+00 1.5707963267948966e+00 
1.5707963267948966e+00 3.1415926535897931e+00 1.5707963267948966e+00 
1.5707963267948966e+00 1.5707963267948966e+00 0.0000000000000000e+00 
1.7553214438807034e+00 1.5707963267948966e+00 0.0000000000000000e+00 
2.1321741810053769e+00 1.5707963267948966e+00 0.0000000000000000e+00 
2.5802147993793128e+00 1.5707963267948966e+00 0.0000000000000000e+00 
2.9570675365039865e+00 1.5707963267948966e+00 0.0000000000000000e+00 
3.1415926535897931e+00 1.5707963267948966e+00 0.0000000000000000e+00 
1.5707963267948966e+00 1.7553214438807034e+00 0.0000000000000000e+00 
1.7553214438807032e+00 1.7553214438807032e+00 0.0000000000000000e+00 
2.1321741810053774e+00 1.7553214438807034e+00 0.0000000000000000e+00 
2.5802147993793123e+00 1.7553214438807034e+00 0.0000000000000000e+00 
2.9570675365039865e+00 1.7553214438807032e+00 0.0000000000000000e+00 
3.1415926535897931e+00 1.7553214438807034e+00 0.0000000000000000e+00 
1.5707963267948966e+00 2.1321741810053769e+00 0.0000000000000000e+00 
1.7553214438807032e+00 2.1321741810053774e+00 0.0000000000000000e+00 
2.1321741810053769e+00 2.1321741810053769e+00 0.0000000000000000e+00 
2.5802147993793123e+00 2.1321741810053769e+00 0.0000000000000000e+00 
2.9570675365039865e+00 2.1321741810053769e+00 0.0000000000000000e+00 
3.1415926535897931e+00 2.1321741810053769e+00 0.0000000000000000e+00 
1.5707963267948966e+00 2.5802147993793128e+00 0.0000000000000000e+00 
1.7553214438807034e+00 2.5802147993793128e+00 0.0000000000000000e+00 
2.1321741810053769e+00 2.5802147993793128e+00 0.0000000000000000e+00 
2.5802147993793128e+00 2.5802147993793128e+00 0.0000000000000000e+00 
2.9570675365039865e+00 2.5802147993793128e+00 0.0000000000000000e+00 
3.1415926535897931e+00 2.5802147993793128e+00 0.0000000000000000e+00 
1.5707963267948966e+00 2.9570675365039865e+00 0.0000000000000000e+00 
1.7553214438807032e+00 2.9570675365039865e+00 0.0000000000000000e+00 
2.1321741810053769e+00 2.9570675365039865e+00 0.0000000000000000e+00 
2.5802147993793128e+00 2.9570675365039865e+00 0.0000000000000000e+00 
2.9570675365039865e+00 2.9570675365039865e+00 0.0000000000000000e+00 
3.1415926535897931e+00 2.9570675365039865e+00 0.0000000000000000e+00 
1.5707963267948966e+00 3.1415926535897931e+00 0.0000000000000000e+00 
1.7553214438807034e+00 3.1415926535897931e+00 0.0000000000000000e+00 
2.1321741810053769e+00 3.1415926535897931e+00 0.0000000000000000e+00 
2.5802147993793128e+00 3.1415926535897931e+00 0.0000000000000000e+00 
2.9570675365039865e+00 3.1415926535897931e+00 0.0000000000000000e+00 
3.1415926535897931e+00 3.1415926535897931e+00 0.0000000000000000e+00 
1.5707963267948966e+00 1.5707963267948966e+00 1.8452511708580685e-01 
1.7553214438807032e+00 1.5707963267948966e+00 1.8452511708580685e-01 
2.1321741810053774e+00 1.5707963267948966e+00 1.8452511708580685e-01 
2.5802147993793123e+00 1.5707963267948966e+00 1.8452511708580685e-01 
2.9570675365039865e+00 1.5707963267948966e+00 1.8452511708580685e-01 
3.1415926535897931e+00 1.5707963267948966e+00 1.8452511708580685e-01 
1.5707963267948966e+00 1.7553214438807032e+00 1.8452511708580685e-01 
1.7553214438807032e+00 1.7553214438807032e+00 1.8452511708580685e-01 
2.1321741810053774e+00 1.7553214438807034e+00 1.8452511708580685e-01 
2.5802147993793123e+00 1.7553214438807034e+00 1.8452511708580688e-01 
2.9570675365039865e+00 1.7553214438807032e+00 1.8452511708580685e-01 
3.1415926535897931e+00 1.7553214438807032e+00 1.8452511708580685e-01 
1.5707963267948966e+00 2.1321741810053774e+00 1.8452511708580685e-01 
1.7553214438807034e+00 2.1321741810053774e+00 1.8452511708580685e-01 
2.1321741810053769e+00 2.1321741810053769e+00 1.8452511708580682e-01 
2.5802147993793119e+00 2.1321741810053769e+00 1.8452511708580682e-01 
2.9570675365039860e+00 2.1321741810053774e+00 1.8452511708580685e-01 
3.1415926535897931e+00 2.1321741810053774e+00 1.8452511708580685e-01 
1.5707963267948966e+00 2.5802147993793123e+00 1.8452511708580685e-01 
1.7553214438807034e+00 2.5802147993793123e+00 1.8452511708580682e-01 
2.1321741810053769e+00 2.5802147993793123e+00 1.8452511708580682e-01 
2.5802147993793123e+00 2.5802147993793123e+00 1.8452511708580688e-01 
2.9570675365039856e+00 2.5802147993793123e+00 1.8452511708580685e-01 
3.1415926535897931e+00 2.5802147993793123e+00 1.8452511708580685e-01 
1.5707963267948966e+00 2.9570675365039865e+00 1.8452511708580685e-01 
1.7553214438807032e+00 2.9570675365039865e+00 1.8452511708580685e-01 
2.1321741810053774e+00 2.9570675365039860e+00 1.8452511708580685e-01 
2.5802147993793123e+00 2.9570675365039860e+00 1.8452511708580688e-01 
2.9570675365039865e+00 2.9570675365039865e+00 1.8452511708580688e-01 
3.1415926535897931e+00 2.9570675365039865e+00 1.8452511708580685e-01 
1.5707963267948966e+00 3.1415926535897931e+00 1.8452511708580685e-01 
1.7553214438807032e+00 3.1415926535897931e+00 1.8452511708580685e-01 
2.1321741810053774e+00 3.1415926535897931e+00 1.8452511708580685e-01 
2.5802147993793123e+00 3.1415926535897931e+00 1.8452511708580685e-01 
2.9570675365039865e+00 3.1415926535897931e+00 1.8452511708580685e-01 
3.1415926535897931e+00 3.1415926535897931e+00 1.8452511708580685e-01 
1.5707963267948966e+00 1.5707963267948966e+00 5.6137785421048070e-01 
1.7553214438807032e+00 1.5707963267948963e+00 5.6137785421048070e-01 
2.1321741810053769e+00 1.5707963267948966e+00 5.6137785421048070e-01 
2.5802147993793123e+00 1.5707963267948963e+00 5.6137785421048059e-01 
2.9570675365039865e+00 1.5707963267948966e+00 5.6137785421048070e-01 
3.1415926535897931e+00 1.5707963267948966e+00 5.6137785421048070e-01 
1.5707963267948963e+00 1.7553214438807032e+00 5.6137785421048070e-01 
1.7553214438807034e+00 1.7553214438807034e+00 5.6137785421048070e-01 
2.1321741810053769e+00 1.7553214438807032e+00 5.6137785421048070e-01 
2.5802147993793128e+00 1.7553214438807034e+00 5.6137785421048070e-01 
2.9570675365039860e+00 1.7553214438807032e+00 5.6137785421048070e-01 
3.1415926535897927e+00 1.7553214438807032e+00 5.6137785421048070e-01 
1.5707963267948966e+00 2.1321741810053769e+00 5.6137785421048070e-01 
1.7553214438807032e+00 2.1321741810053769e+00 5.6137785421048070e-01 
2.1321741810053769e+00 2.1321741810053769e+00 5.6137785421048059e-01 
2.5802147993793123e+00 2.1321741810053774e+00 5.6137785421048070e-01 
2.9570675365039860e+00 2.1321741810053769e+00 5.6137785421048070e-01 
3.1415926535897931e+00 2.1321741810053769e+00 5.6137785421048070e-01 
1.5707963267948963e+00 2.5802147993793123e+00 5.6137785421048059e-01 
1.7553214438807032e+00 2.5802147993793123e+00 5.6137785421048070e-01 
2.1321741810053774e+00 2.5802147993793123e+00 5.6137785421048070e-01 
2.5802147993793123e+00 2.5802147993793123e+00 5.6137785421048070e-01 
2.9570675365039865e+00 2.5802147993793128e+00 5.6137785421048070e-01 
3.1415926535897927e+00 2.5802147993793123e+00 5.6137785421048059e-01 
1.5707963267948966e+00 2.9570675365039865e+00 5.6137785421048070e-01 
1.7553214438807032e+00 2.9570675365039860e+00 5.6137785421048059e-01 
2.1321741810053769e+00 2.9570675365039856e+00 5.6137785421048070e-01 
2.5802147993793128e+00 2.9570675365039865e+00 5.6137785421048070e-01 
2.9570675365039865e+00 2.9570675365039865e+00 5.6137785421048070e-01 
3.1415926535897931e+00 2.9570675365039865e+00 5.6137785421048070e-01 
1.5707963267948966e+00 3.1415926535897931e+00 5.6137785421048070e-01 
1.7553214438807032e+00 3.1415926535897927e+00 5.6137785421048070e-01 
2.1321741810053769e+00 3.1415926535897931e+00 5.6137785421048070e-01 
2.5802147993793123e+00 3.1415926535897927e+00 5.6137785421048059e-01 
2.9570675365039865e+00 3.1415926535897931e+00 5.6137785421048070e-01 
